revenue,net profit,operating profit,interest revenue,cash from sales,cash from yield,cash from rent,cash to payments,cash to other payments,speculation cash,current payables,cost of sales,ebit,depreciation,interest,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment to employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
145076134000.0,11801331000.0,12013283000.0,,165896758000.0,,,131267323000.0,,,16973144000.0,96461081000.0,14500659000.0,3357181000.0,,6962411000.0,49118222000.0,68360469000.0,,603134000.0,2688115000.0,82684026000.0,,,131802248000.0,32799499000.0,63441773000.0,59044011.0,12732050000.0,59044011.0,12045381000.0,-14331199000.0,4780776000.0,,,131267323000.0,11427216000.0,67612000.0,,244020000.0,27997499000.0,,,2496781000.0,4459307000.0,,201512,OXIQUIM
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201512,OXIQUIM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,OXIQUIM
146210509000.0,71750587000.0,71750587000.0,3537871000.0,213141861000.0,,,81968761000.0,,,27226571000.0,33731080000.0,89834242000.0,3003213000.0,-30189637000.0,114224711000.0,198448410000.0,895535830000.0,18747721000.0,29428064000.0,3895946000.0,1473490825000.0,13089116000.0,18260910000.0,1671939235000.0,125166557000.0,656371052000.0,819465000.0,,817747000.0,76428216000.0,-239366196000.0,158105999000.0,,,81968761000.0,16705037000.0,,24569973000.0,8995606000.0,,,,8003397000.0,64343281000.0,18653545000.0,201512,PARAUCO
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,201512,PARAUCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,PARAUCO
,23242000.0,23242000.0,,,,,578000.0,-67000.0,,8828000.0,,23586000.0,,,5518000.0,40924000.0,70957000.0,33094000.0,,18000.0,2214314000.0,624000.0,,2255238000.0,27262000.0,2184281000.0,125000000.0,,125000000.0,17384000.0,6824000.0,-19612000.0,,,578000.0,267000.0,,10853000.0,-138000.0,,,,4000.0,,296000.0,201512,PASUR
2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201512,PASUR
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201512,PASUR
195092902000.0,39116097000.0,39116097000.0,1327009000.0,179406178000.0,,,168114875000.0,435983000.0,,13527956000.0,130974378000.0,51376714000.0,838218000.0,-763659000.0,38181773000.0,209408476000.0,212979700000.0,2084649000.0,9115625000.0,,138199462000.0,,1207649000.0,347607938000.0,128278988000.0,130325773000.0,283369203.0,117784903000.0,283369203.0,1270360000.0,-1293379000.0,2612110000.0,,,168114875000.0,,1011841000.0,6404945000.0,,26889620000.0,,,2418069000.0,25092468000.0,,201512,PAZ
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201512,PAZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,PAZ
193189705000.0,118016421000.0,118016421000.0,1363534000.0,235975259000.0,,,38563159000.0,,,13447307000.0,,152664315000.0,8629084000.0,4800000.0,104828000.0,63745588000.0,116793817000.0,,7137000.0,,201366300000.0,,86463000.0,265111888000.0,64820897000.0,148318071000.0,45040839.0,,612625641.0,117656854000.0,-730210000.0,-117311942000.0,,,38563159000.0,474244000.0,,127409370000.0,,7912474000.0,,,104828000.0,,244467000.0,201512,PEHUENCHE
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,201512,PEHUENCHE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,PEHUENCHE
150672811000.0,1164399000.0,1164399000.0,,180062620000.0,,,135764998000.0,7350308000.0,,25921981000.0,101859475000.0,898980000.0,8861241000.0,,7792699000.0,57767929000.0,62525649000.0,,738910000.0,2289863000.0,94753801000.0,,3752587000.0,152521730000.0,39668115000.0,89996081000.0,17874655.0,16836774000.0,17874655.0,8920405000.0,-3045719000.0,-12280605000.0,,,135764998000.0,28207299000.0,,4158646000.0,,25414238000.0,,,1053096000.0,6693661000.0,28207299000.0,201512,POLPAICO
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201512,POLPAICO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,POLPAICO
,4227000.0,4227000.0,,,,,775000.0,80000.0,,36000.0,,726000.0,,,5812000.0,38864000.0,423360000.0,3952000.0,,,589798000.0,,,628662000.0,226706000.0,205302000.0,1936000221.0,,1936000221.0,-1592000.0,-13000.0,1238000.0,,,775000.0,60000.0,,3057000.0,-62000.0,,,,,,63000.0,201512,POTASIOS
2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,201512,POTASIOS
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,201512,POTASIOS
195701000,12455000,12455000,,214546000,,,125896000,779000,,28335000.0,163445000,16407000,33914000,790000,10454000.0,44981000.0,81975000.0,,4633000.0,4198000.0,352492000.0,,105314000.0,397473000.0,58043000.0,315498000.0,133997600.0,12881000.0,133997600.0,46411000,-22900000,-14031000,,,125896000,26999000,,,-289000,14164000.0,,,10454000.0,,,201512,PUCOBRE
1,1,1,2.0,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,2.0,1,1.0,2.0,2.0,1.0,2.0,2.0,201512,PUCOBRE
1,1,1,0.0,1,0.0,0.0,1,1,0.0,1.0,1,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,0.0,0.0,1,1,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,201512,PUCOBRE
86851000.0,-1030000.0,-1030000.0,1231000.0,89864000.0,,,46449000.0,2951000.0,,7441000.0,58470000.0,7037000.0,11081000.0,2021000.0,35685000.0,90896000.0,272944000.0,18278000.0,983000.0,,472638000.0,,250396000.0,563534000.0,41784000.0,290589000.0,230000000.0,964000.0,230000000.0,14192000.0,-133951000.0,118388000.0,,,46449000.0,30194000.0,,1133000.0,-4180000.0,13231000.0,,,4593000.0,,32466000.0,201512,PUERTO
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201512,PUERTO
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201512,PUERTO
16969736000.0,8075853000.0,8075853000.0,,20210903000.0,170291000.0,,6561190000.0,,,3738839000.0,7766214000.0,9158395000.0,1640035000.0,,31799030000.0,43160030000.0,85729597000.0,,9314000.0,326186000.0,198184259000.0,,48019113000.0,241344289000.0,11585269000.0,155614544000.0,75089162.0,,75089162.0,10634760000.0,-62836375000.0,31999576000.0,,,6561190000.0,2076055000.0,13000000.0,2577389000.0,727898000.0,3370052000.0,159951000.0,,1134558000.0,5274722000.0,2290212000.0,201512,PUNTILLA
1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201512,PUNTILLA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,PUNTILLA
87000.0,-89641000.0,-89641000.0,,,,,1143000.0,,,137000.0,499000.0,-89641000.0,,,1597000.0,87935000.0,20737000.0,83791000.0,,,76093000.0,245000.0,,164028000.0,658000.0,84046000.0,122019972.0,,122019972.0,5943000.0,-17100000.0,9722000.0,,,1143000.0,89000.0,,7000.0,-235000.0,,,,15000.0,1579000.0,,201512,QUEMCHI
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,201512,QUEMCHI
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,201512,QUEMCHI
3133483000,1390347000,1374545000,,4025297000,,,2802891000,12020000,,647435000.0,2210169000,1351337000,94675000,,779431000.0,2397943000.0,2314932000.0,,162514000.0,35789000.0,20899007000.0,,17535000.0,23296950000.0,1431965000.0,20980685000.0,20000000.0,283892000.0,20000000.0,191163000,476388000,-68247000,,,2802891000,830997000,560304000,,2610000,301486000.0,,,40608000.0,,428993000,201512,QUILICURA
1,1,1,2.0,1,2.0,2.0,1,1,2.0,1.0,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,1,2.0,1,1.0,2.0,2.0,1.0,2.0,1,201512,QUILICURA
0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,201512,QUILICURA
2164496591000.0,451316118000.0,-27807006000.0,10651030000.0,2361957254000.0,61050021000.0,,2282141152000.0,67307608000.0,,210404107000.0,1881689788000.0,-26956041000.0,27045234000.0,42050792000.0,127131019000.0,652058840000.0,29914823211000.0,69623179000.0,28677037000.0,10492785000.0,4059800974000.0,874419641000.0,220685331000.0,35999722782000.0,389935811000.0,3021807114000.0,1662759593.0,127932281000.0,1662759593.0,-938490742000.0,402842877000.0,639651254000.0,107168073000.0,295674804000.0,2282141152000.0,81017884000.0,7145414000.0,177360453000.0,88606927000.0,219547106000.0,,,18789724000.0,9225367000.0,92208102000.0,201512,QUINENCO
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201512,QUINENCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,QUINENCO
6600666000.0,169062000.0,169062000.0,,7325500000.0,,,3301730000.0,,,1166554000.0,4239620000.0,169321000.0,743340000.0,,2133543000.0,3875715000.0,5991819000.0,,314543000.0,80806000.0,6161511000.0,,,10037226000.0,1845178000.0,4045407000.0,5257066000.0,275576000.0,5257066000.0,253402000.0,-824594000.0,1967258000.0,,,3301730000.0,2900312000.0,,,,1053022000.0,,,2108166000.0,,2788289000.0,201512,REBRISA
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,201512,REBRISA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,REBRISA
1541549691000.0,-45624006000.0,45016483000.0,,1969655273000.0,,,1657763932000.0,29586102000.0,,305455811000.0,967677219000.0,57090319000.0,40072685000.0,18641028000.0,179940910000.0,1200253740000.0,1531475133000.0,63006743000.0,7340186000.0,13784083000.0,1097582798000.0,,65563519000.0,2297836538000.0,934537980000.0,766109362000.0,1936052298.0,229759091000.0,1936052298.0,34061078000.0,-66207451000.0,19715456000.0,,,1657763932000.0,221265543000.0,7985000.0,30746375000.0,-1219393000.0,508646844000.0,1499436000.0,,22837799000.0,65787153000.0,247940843000.0,201512,RIPLEY
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201512,RIPLEY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,RIPLEY
625431258000.0,24932613000.0,24932613000.0,,754777069000.0,,,424600007000.0,,,142617786000.0,546850813000.0,31294529000.0,14666727000.0,,44912327000.0,413191630000.0,611653434000.0,3802498000.0,7164218000.0,,535697244000.0,21889521000.0,66988570000.0,948888874000.0,408454038000.0,329325593000.0,449900787.0,131962636000.0,449900787.0,72248524000.0,-24651732000.0,-30608618000.0,,,424600007000.0,227884938000.0,5909695000.0,,,166691041000.0,,,29326912000.0,6208391000.0,257181126000.0,201512,SALFACORP
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201512,SALFACORP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SALFACORP
154603078000.0,12411285000.0,12411285000.0,355572000.0,163137132000.0,,,114424158000.0,11335577000.0,,24987222000.0,89856979000.0,16149206000.0,4061148000.0,-1921391000.0,11986411000.0,123836552000.0,90942010000.0,18039000.0,839884000.0,1147223000.0,121914118000.0,,4091753000.0,245750670000.0,41236999000.0,154799820000.0,1034572000.0,47069291000.0,1034572000.0,13334103000.0,-14947707000.0,-10186773000.0,,,114424158000.0,19368008000.0,5595000.0,10055452000.0,9525000.0,51293162000.0,,,1869729000.0,,,201512,SANTA RITA
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,201512,SANTA RITA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SANTA RITA
3351467000.0,2271802000.0,2271802000.0,,,,35007000.0,150946000.0,12054680000.0,,932373000.0,1226192000.0,2343719000.0,9981000.0,,1628256000.0,28659211000.0,1069463000.0,17471511000.0,,,751649000.0,,,29410860000.0,1006923000.0,28341397000.0,2589040240.0,,2589040240.0,121619000.0,-48004000.0,-1242072000.0,,,150946000.0,154192000.0,,1242072000.0,29523000.0,,,,352272000.0,,115899000.0,201512,SANTANA
1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201512,SANTANA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SANTANA
25946888000,1382115000,1382115000,,25518523000,,,8938560000,,,3882170000.0,19624981000,1589224000,834779000,,211874000.0,7965497000.0,13484863000.0,,524648000.0,,21542182000.0,4091653000.0,2357047000.0,29507679000.0,7392106000.0,13287013000.0,12007250906.0,1625154000.0,12007250906.0,1532113000,-1599115000,-481308000,,,8938560000,13703250000,,,,3832301000.0,317743000.0,,207003000.0,,,201512,SCHWAGER
1,1,1,2.0,1,2.0,2.0,1,2.0,2.0,1.0,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,201512,SCHWAGER
0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SCHWAGER
848632930000.0,66601699000.0,66601699000.0,,3148019571000.0,230883917000.0,251506005000.0,1566713137000.0,3419994994000.0,,2125778388000.0,585491599000.0,79939574000.0,9664380000.0,,626757536000.0,7999828083000.0,8037172576000.0,2777556014000.0,16093470000.0,7422683000.0,608621739000.0,114704700000.0,72062887000.0,8608449822000.0,7521151491000.0,551652985000.0,3258363592.0,55037104000.0,3258363592.0,128552576000.0,-39691557000.0,146489854000.0,,,1566713137000.0,88398664000.0,35945969000.0,36242080000.0,688354000.0,4444840486000.0,,,577380314000.0,21684470000.0,92664128000.0,201512,SECURITY
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201512,SECURITY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SECURITY
48384533000.0,8591528000.0,8591528000.0,8140535000.0,52898624000.0,,,34930541000.0,688729000.0,,9070219000.0,32615510000.0,9098203000.0,2001570000.0,2016953000.0,12289928000.0,64062408000.0,62357635000.0,29258460000.0,159377000.0,398848000.0,176034675000.0,6349650000.0,7930312000.0,240097083000.0,16814384000.0,166994196000.0,362573810.0,9435029000.0,362573810.0,1223049000.0,-2242940000.0,-1443607000.0,,,34930541000.0,12204615000.0,373247000.0,,591437000.0,12373746000.0,,,2843304000.0,,,201512,SIEMEL
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,201512,SIEMEL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SIEMEL
8359798000.0,1333685000.0,1333685000.0,,8372791000.0,,,761566000.0,,,307971000.0,6398483000.0,1300962000.0,,,207231000.0,32285022000.0,2152803000.0,,,4848000.0,,,,32285022000.0,752677000.0,30132219000.0,25000000.0,,25000000.0,-584892000.0,-167873000.0,-21376000.0,,,761566000.0,117590000.0,,,,3324000.0,,,,206936000.0,,201512,SIXTERRA
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,201512,SIXTERRA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201512,SIXTERRA
